Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Dimension Fabricators,2000 7th Street,,Scotia,NY,12302,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.842358,-73.995330,06/18/2023,166331,2023-06-18 01:24:16,,,,05/12/2020,J1772
ELEC,Castle Apartments,201 Willett Ave,,Port Chester,NY,10573,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,10,,,LIVINGSTON,https://www.solution.energy,GPS,41.004100,-73.663200,07/12/2022,223244,2023-02-14 15:54:11,P,,,01/06/2022,J1772
ELEC,Legend Nissan,268 Jericho Turnpike,,Syosset,NY,11791,,516-496-8181,E,,Public,Dealership business hours,,,1,1,,Non-Networked,,200-9,40.809865,-73.507761,03/07/2022,44203,2023-02-14 15:54:11,P,,,11/30/2011,CHADEMO J1772 J1772COMBO
ELEC,Lions Park,3439 Rosendale Rd,,Niskayuna,NY,12309,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.776990,-73.824310,07/12/2022,223287,2023-02-14 15:54:11,LG,,,05/09/2022,J1772
ELEC,CENTROTHERM CENTRO F6,400 S Pearl St,,Albany,NY,12202,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.637654,-73.758885,06/18/2023,187556,2023-06-18 00:19:26,,,,04/13/2021,J1772
ELEC,Embassy Suites by Hilton Saratoga Springs - Tesla Destination,86 Congress St,,Saratoga Springs,NY,12866,,518-290-9090  877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.079349,-73.790155,10/06/2022,115236,2023-01-18 15:15:20,P,,,06/27/2016,TESLA
ELEC,JAMESTOWN BPU PREND.4TH #1,325 E 4th St,,Jamestown,NY,14701,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.097733,-79.237680,06/18/2023,214312,2023-06-18 00:28:38,,,,04/20/2022,CHADEMO J1772COMBO
ELEC,WEST HERR AUTO TOYOTA ROC #2,4374 W Ridge Rd,,Rochester,NY,14626,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.217741,-77.746485,06/18/2023,218515,2023-06-18 00:29:00,,,,05/19/2022,J1772
ELEC,WESTBROOKE WBC GOLDENROD,133 Golden Rod Ln,,Henrietta,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.077842,-77.647183,06/18/2023,257250,2023-06-18 00:32:42,,,,03/29/2023,J1772
ELEC,Hudson Square,1000 Hudson Square,,Cohoes,NY,12047,,518-691-3119,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.766836,-73.687265,06/07/2021,189522,2022-02-10 19:42:29,P,,,12/16/2020,J1772
ELEC,Fowler Square,719 Bay Rd,,Queensbury,NY,12804,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,43.356860,-73.657870,11/10/2022,233095,2023-02-14 15:54:11,P,,,08/11/2022,J1772
ELEC,SUNY Schenectady - Main Lot Faculty,78 Washington Ave,,Schenectady,NY,12305,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.814190,-73.951450,07/12/2022,223106,2023-02-14 15:54:11,P,,,10/28/2021,J1772
ELEC,TOWN OF MP TMP STATION 2,1 Town Hall Plaza,,Valhalla,NY,10595,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.095986,-73.777545,06/18/2023,238221,2023-06-18 00:14:24,,,,12/16/2022,J1772
ELEC,HARMONY MILLS 1 RIVERVIEW 1.1,N Mohawk St & Vliet St,,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.780510,-73.704094,06/18/2023,149628,2023-06-18 00:16:26,,,,11/28/2019,J1772
ELEC,ULSTER COUNTY COURTHOUSE 2,28-40 Crown St,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.932871,-74.020585,06/18/2023,147634,2023-06-18 00:16:25,,,,11/09/2019,J1772
ELEC,Stablegate Farm & Vineyard,10 Linda Way,,Castleton-On-Hudson,NY,12033,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.561230,-73.653090,07/12/2022,223279,2023-02-14 15:54:11,P,,,03/23/2022,J1772
ELEC,RRH ST MARYS 1,89 Genesee St,,Rochester,NY,14611,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.149390,-77.636613,06/18/2023,174454,2023-06-18 00:15:24,,,,01/27/2021,J1772
ELEC,Stewart's Shops - Tesla Supercharger,5805  NY-9G,,Hudson,NY,12534,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,42.223087,-73.826751,10/03/2022,205810,2022-12-01 17:40:26,P,,,02/04/2022,TESLA
ELEC,Maguire Honda of Ithaca,315 Elmira Rd,,Ithaca,NY,14850,,607-273-1926,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,42.426395,-76.509167,09/14/2022,226521,2023-02-14 15:54:11,P,,,08/25/2022,J1772
ELEC,Central Parking 200 Chambers - Tesla Destination,200 Chambers St,,New York,NY,10007,,800-836-6666  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.716256,-74.012543,10/06/2022,115038,2023-01-18 15:15:20,P,,,01/09/2018,J1772 TESLA
ELEC,IKEA USA BROOKLYN 1,1 Beard St,,Red Hook,NY,11231,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.671397,-74.011643,06/18/2023,252884,2023-06-18 00:28:04,,,,02/01/2023,J1772
ELEC,Tradition Ford,5274 NY-31 31 W,,Newark,NY,14513,,315-331-3223,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,43.049536,-77.129772,09/14/2022,226515,2023-02-14 15:54:11,P,,,08/25/2022,J1772
ELEC,The Roundhouse,10 E Main St,,Beacon,NY,12508,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,41.502620,-73.960720,02/13/2023,252710,2023-02-14 15:54:11,P,,,12/21/2022,J1772
ELEC,FC1225 3144SW#2,3144 S Winton Rd,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.090632,-77.581016,06/18/2023,235746,2023-06-18 00:31:09,,,,11/05/2022,J1772
ELEC,KEELER STATION 6,1111 Troy Schenectady Rd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.767451,-73.814248,06/18/2023,260390,2023-06-18 00:33:12,,,,05/06/2023,CHADEMO J1772COMBO
ELEC,45 Eastdale Ave,45 Eastdale Ave,,"Poughkeepsie, NY",NY,12603,,866-816-7584,E,,Public,,,,16,,,EV Connect,http://evconnect.com/,GPS,41.709989,-73.867120,06/18/2023,230979,2023-06-18 01:24:36,,,,09/30/2022,J1772
ELEC,Circle K - Tesla Supercharger,5755 NY-80,,Cortland,NY,13045,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,42.800041,-76.121849,03/08/2023,254097,2023-03-08 17:16:33,P,,,02/15/2023,TESLA
ELEC,KOEPPEL HYUNDAI HYCP606,34-54 44rd St,,Queens,NY,11101,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.754524,-73.919079,06/18/2023,261699,2023-06-18 00:33:28,,,,06/01/2023,CHADEMO J1772COMBO
ELEC,Nissan of Queens,9325 Rockaway Blvd,,Ozone Park,NY,11417,,718-835-8300,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,40.681170,-73.845621,06/09/2020,49938,2023-02-15 22:45:41,P,,,10/25/2012,J1772
ELEC,POUND RIDGE LIB POUNDRIDGELIB,271 Westchester Ave,,Pound Ridge,NY,10576,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.210692,-73.572969,06/18/2023,262459,2023-06-18 00:33:27,,,,06/09/2023,J1772
ELEC,Storm King Tavern and Golf Club - Tesla Destination,18 Ridge Rd,,Cornwall,NY,12518,,845-534-3899  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.429539,-74.028420,10/06/2022,114928,2023-01-18 15:15:20,P,,,05/11/2017,TESLA
ELEC,NATIONAL GRID CHILIS CLIFTON,5 Morthside Drive,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.863462,-73.771907,06/18/2023,162260,2023-06-18 00:11:20,,,,06/12/2020,J1772
ELEC,CORNELL STATION4,106 Statler Dr,,Ithaca,NY,14853,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.445481,-76.481133,06/18/2023,227121,2023-06-18 00:11:57,,,,09/03/2022,J1772
ELEC,LIVEWELL GROUP 6 PARKER MATHUS,6 Parker Mathusa Pl,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.601087,-73.855318,06/18/2023,189398,2023-06-18 00:23:32,,,,05/09/2021,J1772
ELEC,159 WOLF OFFBLD 159 WOLF LEFT,159 Wolf Rd,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.721157,-73.801216,06/18/2023,185651,2023-06-18 00:22:56,,,,03/06/2021,J1772
ELEC,LIVEWELL GROUP CLUBHOUSE,1 Juniper Dr,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.607350,-73.847720,06/18/2023,164115,2023-06-18 00:19:56,,,,07/10/2020,J1772
ELEC,ROSENBLUM300 100 GREAT OAKS,100 Great Oaks Blvd,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.683264,-73.846461,06/18/2023,120975,2023-06-18 00:13:40,,,,03/27/2019,J1772
ELEC,DEER PARK TANGER EV 2,152 The Arches Cir,,Deer Park,NY,11729,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.762397,-73.305471,06/18/2023,180161,2023-06-18 00:04:42,,,,01/27/2021,J1772
ELEC,MOHAWK HARBOR01 STATION #1,200 Harborside Dr,,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.824279,-73.932023,06/18/2023,170028,2023-06-18 00:21:33,,,,12/10/2020,J1772
ELEC,V OF GREENWICH VILLAGE HALL,6 Academy Street,,Greenwich,NY,12834,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.091309,-73.503121,06/18/2023,192784,2023-06-18 00:24:32,,,,07/13/2021,J1772
ELEC,LARKIN726RRAMPP LARKIN 3,726 Exchange St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.874883,-78.849816,06/18/2023,182985,2023-06-18 00:13:27,,,,01/27/2021,J1772
ELEC,VIC AND CAMPUS SUGAR SHACK 1.2,8023 NY-30,,Paul Smiths,NY,12970,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.448670,-74.258100,06/18/2023,175414,2023-06-18 00:18:40,,,,01/27/2021,J1772
ELEC,Icon 9-11 Park Ave - Tesla Destination,9 - 11 Park Ave,,New York,NY,10016,,212-725-5081  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747299,-73.981039,10/06/2022,115191,2023-01-18 15:15:20,P,,,06/13/2017,J1772 TESLA
ELEC,BCH STATION1,224 E Main St,,Springville,NY,14141,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.508937,-78.659227,06/18/2023,197669,2023-06-18 00:25:26,,,,10/13/2021,J1772
ELEC,117 South Main,117 S. Main St,,Syracuse,NY,13212,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,43.134710,-76.129190,07/12/2022,223225,2023-02-14 15:54:11,P,,,01/26/2022,J1772
ELEC,GGMC Parking 415 E 79th - Tesla Destination,415 E 79th St,,New York,NY,10075,,212-650-1275  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.771918,-73.951679,10/06/2022,115127,2023-01-18 15:15:20,P,,,12/30/2016,J1772 TESLA
ELEC,GARDEN CHARGERS JOVIA #5,1000 Corporate Dr,,Westbury,NY,11590,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.740231,-73.601034,06/18/2023,145671,2023-06-18 00:15:56,,,,10/01/2019,J1772
ELEC,WARRENCOUNTY DPW 3,1348 U.S. 9,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.359019,-73.701171,06/18/2023,150257,2023-06-18 00:17:04,,,,12/17/2019,J1772
ELEC,NYC FLEET DCASCSTHSE_3_L3,6626 Metropolitan Ave,,Middle Village,NY,11379,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.711273,-73.892220,06/18/2023,196565,2023-06-18 00:20:09,,,,10/01/2021,CHADEMO J1772COMBO
ELEC,Heinrich Chevrolet,5775 S Transit Rd,,Lockport,NY,14094,,716-514-4134,E,,Public,9AM-5PM M-F,A D Debit M V,,1,,,Non-Networked,,GPS,43.145214,-78.695591,06/12/2023,261442,2023-06-12 16:56:16,P,,,05/25/2023,J1772
ELEC,TALLYRAND TALLYRAND1,200 White Plains Rd,,Tarrytown,NY,10591,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.063816,-73.852109,06/18/2023,235899,2023-06-18 00:31:10,,,,11/10/2022,J1772
ELEC,NATIONAL GRID 1 BRIDGE PLAZA,1 Bridge PLaza,,Ogdensburg,NY,13669,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.718303,-75.455798,06/18/2023,162232,2023-06-18 00:11:32,,,,06/12/2020,J1772
ELEC,GGMC Ruppert Car Park - Tesla Destination,245 E 90th St,,New York,NY,10128,,212-722-0188  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.780980,-73.951145,10/06/2022,115066,2023-01-18 15:15:20,P,,,01/08/2018,J1772 TESLA
ELEC,Dunwoodie Golf Course,1 Wasylenko Lane,,Yonkers,NY,10701,,855-900-7584,E,,Public,24 hours daily,,,2,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,40.936825,-73.874190,06/18/2023,261296,2023-06-18 00:36:58,,,,05/24/2023,J1772
ELEC,TSS ALBANY STATION 9 & 10,2 Commerce Park Dr,,Schenectady,NY,12309,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.833065,-73.903824,06/18/2023,183227,2023-06-18 00:16:42,,,,01/27/2021,J1772
ELEC,COMFORT- CHARGE STATION 3,4054 ny-9l,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.411690,-73.708435,06/18/2023,182158,2023-06-18 00:21:56,,,,01/27/2021,J1772
ELEC,Best Western Plus Victor Inn & Suites,7449 NY-96,Front Parking||,Victor,NY,14564,,888-998-2546,E,,Public,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,43.005833,-77.444589,06/17/2023,197044,2023-06-17 23:59:26,,,,10/01/2021,J1772
ELEC,Icon Parking 330 E 39th Street - Tesla Destination,330 E 39th St,,New York,NY,10016,,212-599-8670  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.746851,-73.972901,10/06/2022,115098,2023-01-18 15:15:20,P,,,04/30/2016,J1772 TESLA
ELEC,DMV PARKING LOT JOHNSTOWN,227 W Main St,,Johnstown,NY,12095,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.006616,-74.375423,06/18/2023,162306,2023-06-18 00:10:16,,,,06/12/2020,J1772
ELEC,854ELLICOTT 854 ELLICOTT 5,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901752,-78.867471,06/18/2023,180112,2023-06-18 00:11:36,,,,01/27/2021,J1772
ELEC,Village of Springville - Municipal Parking Lot,29 Pearl St,,Springville,NY,14141,,716-592-4936,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.507662,-78.666638,06/14/2022,157962,2023-02-14 15:54:11,P,,,05/15/2020,J1772
ELEC,Ultralife Corporation,2000 Technology Parkway,,"Newark,",NY,14513,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.026445,-77.091189,06/18/2023,154908,2023-06-18 01:24:08,,,,04/23/2019,J1772
ELEC,WATERVLIET MUSEUM 3,1501 1st Ave,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.726226,-73.701207,06/18/2023,205367,2023-06-18 00:25:19,,,,01/27/2022,J1772
ELEC,"Quadrangle 694 Motor Pkwy (Hauppauge, NY)",694 Motor Pkwy,,Hauppauge,NY,11788,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.806940,-73.238150,06/18/2023,199201,2023-06-18 00:38:28,,,,10/27/2021,CHADEMO J1772COMBO
ELEC,Tech Fall,"23 Washington Ave ,",,Pleasantville,NY,10570,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,41.135753,-73.791497,06/18/2023,123192,2023-06-18 01:24:02,,,,04/01/2019,J1772
ELEC,Keats Properties LLC (Insurance Agency),485 Jericho Turnpike,,Mineola,NY,11501,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,40.744489,-73.654673,06/18/2023,230819,2023-06-18 01:24:10,,,,09/30/2022,J1772
ELEC,Hamilton College-Field House,3 Loop Rd,,Clinton,NY,13323,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.056285,-75.407509,06/18/2023,230895,2023-06-18 01:24:28,,,,09/30/2022,J1772
ELEC,MPGARDENS STATION 1,36 Newbridge Rd,,East Meadow,NY,11554,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.705143,-73.546936,06/18/2023,206835,2023-06-18 00:25:21,,,,02/22/2022,J1772
ELEC,IMPark 353 4th Ave - Tesla Destination,353 4th Ave,,Brooklyn,NY,11215,,212-937-8660  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.673235,-73.986232,10/06/2022,122475,2023-01-18 15:15:20,P,,,02/12/2019,TESLA
ELEC,WATERCLUB2582 GARAGE 2 CHARGE,36 Pine Street,,Poughkeepsie,NY,12601,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.698847,-73.937505,06/18/2023,162288,2023-06-18 00:10:24,,,,06/12/2020,J1772
ELEC,167-149 Meeker Ave,167-149 Meeker Ave,,Brooklyn,NY,11211,,888-356-8911,E,,Public,24 hours daily,,,6,,,FLO,https://flo.ca/,GPS,40.714318,-73.953186,06/18/2023,199108,2023-06-18 01:02:25,,,,10/26/2021,J1772
ELEC,Exit 48A (Pembroke),8420 Alleghany Rd,,Corfu,NY,14036,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.002564,-78.407140,06/18/2023,168456,2023-06-18 01:24:18,,,,08/25/2020,J1772
ELEC,Rapid Park - 204 W 101 st,204 W 101st St,,New York,NY,10025,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,8,,,LIVINGSTON,https://www.solution.energy,GPS,40.797430,-73.968700,07/12/2022,223088,2023-02-14 15:54:11,P,,,01/26/2022,J1772
ELEC,EVolveNY Latham,204 Wade Rd Extension,,Latham,NY,12110,,855-900-7584,E,,Public,24 hours daily,,,,4,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,42.757552,-73.778133,06/18/2023,206391,2023-06-18 00:36:45,,,,02/15/2022,CHADEMO J1772COMBO
ELEC,PATRON STATION2,15 Lee Ave,,Lindenhurst,NY,11757,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.682659,-73.367178,06/18/2023,204759,2023-06-18 00:26:57,,,,01/14/2022,J1772
ELEC,MPG 543 W 110th Street Garage - Tesla Destination,543 W 110th St,,New York,NY,10025,,212-222-7813  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.803963,-73.966032,10/06/2022,115157,2023-01-18 15:15:20,P,,,03/21/2017,J1772 TESLA
ELEC,DEWITT EV 1 STATION 2,5400 Butternut Drive,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.046277,-76.049236,06/18/2023,162183,2023-06-18 00:12:00,,,,06/12/2020,J1772
ELEC,Heritage Tower Condominium,15 Stewart Place,,White Plains,NY,10603,,888-998-2546,E,,Public,,,,12,,,Blink Network,http://www.blinkcharging.com/,GPS,41.037978,-73.763428,06/17/2023,220375,2023-06-17 23:58:58,,,,05/31/2022,J1772
ELEC,STONY BROOK UNV STADIUM,Stadium Road Lot,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.918106,-73.123368,06/18/2023,162460,2023-06-18 00:03:04,,,,06/12/2020,J1772
ELEC,535 Carlton Ave,535 Carlton Ave,,Brooklyn,NY,11238,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.680920,-73.970760,09/14/2022,225118,2023-02-14 15:54:11,P,,,07/08/2022,J1772
ELEC,TOWN GLENVILLE TOWN HALL EV4,Glenville Municipal Center 18 Glenridge Rd,,Glenville,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.867888,-73.928306,06/18/2023,175723,2023-06-18 00:18:41,,,,01/27/2021,J1772
ELEC,Dalewood Shopping Center,371 North Central Avenue,,Hartsdale,NY,10530,,833-632-2778,E,,Public,24 hours daily,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,41.032200,-73.787090,06/18/2023,167890,2023-06-18 00:37:49,,,,10/28/2020,CHADEMO J1772 J1772COMBO
ELEC,Roosevelt Field - Tesla Supercharger,630 Old Country Road,,Garden City,NY,11530,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,40.741602,-73.613058,10/03/2022,200956,2022-12-01 17:40:26,P,,,11/04/2021,TESLA
ELEC,35-1 38th St,35-1 38th St,,Long Island City,NY,11101,,888-356-8911,E,,Public,24 hours daily,,,4,,,FLO,https://flo.ca/,GPS,40.755417,-73.923072,06/18/2023,193925,2023-06-18 01:02:25,,,,08/14/2021,J1772
ELEC,Marshall & Sons,701 Montauk Highway,,Montauk,NY,11954,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,41.033696,-71.946475,06/18/2023,163945,2023-06-18 01:24:15,,,,06/26/2020,J1772
ELEC,SUNY NEW PALTZ INTERNATIONAL,S. Manheim Blvd.,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.741984,-74.080814,06/18/2023,122790,2023-06-18 00:14:12,,,,05/16/2019,J1772
ELEC,GGMC Yorkville Car Park - Tesla Destination,230 E 92nd St,,New York,NY,10128,,212-410-2184  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.782212,-73.950230,10/06/2022,115060,2023-01-18 15:15:20,P,,,12/21/2016,J1772 TESLA
ELEC,86-86 Palo Alto St,86-86 Palo Alto St,,Hollis,NY,11423,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,40.718731,-73.773113,06/18/2023,230831,2023-06-18 01:24:14,,,,09/30/2022,J1772
ELEC,Carnegie Management,1544 Ocean Pkwy,,Brooklyn,NY,11230,,888-998-2546,E,,Public,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.610950,-73.968547,06/17/2023,257450,2023-06-17 23:59:08,,,,03/30/2023,J1772
